# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  152       6.168527324730e-10       1.459353016002e-13      -6.289154738495e-12       8.223450911343e-16       2.751457540277e-12       5.978635591677e-13      -3.651995238578e-15 
  153       6.213686881731e-10       1.453398293153e-13      -6.293249273475e-12       8.342680055782e-16       2.698786206624e-12       5.900398362188e-13      -3.608487855477e-15 
  154       6.258581174398e-10       1.446893890104e-13      -6.294153909219e-12       8.463041117408e-16       2.647480236967e-12       5.823966181052e-13      -3.565842173666e-15 
  155       6.303196954699e-10       1.439852401988e-13      -6.291828795769e-12       8.584539040753e-16       2.597493402147e-12       5.749189191400e-13      -3.523717223045e-15 
  156       6.347520544523e-10       1.432287431028e-13      -6.286235585415e-12       8.707178674848e-16       2.548773048476e-12       5.675903730545e-13      -3.481751202375e-15 
  157       6.391537827612e-10       1.424213602812e-13      -6.277337470251e-12       8.830964770593e-16       2.501259966966e-12       5.603932065282e-13      -3.439561121751e-15 
  158       6.435234241500e-10       1.415646582579e-13      -6.265099219744e-12       8.955901978131e-16       2.454888262560e-12       5.533082127195e-13      -3.396742445064e-15 
  159       6.478594769448e-10       1.406603091498e-13      -6.249487218297e-12       9.081994844215e-16       2.409585223360e-12       5.463147247963e-13      -3.352868732484e-15 
  160       6.521603932375e-10       1.397100922943e-13      -6.230469502812e-12       9.209247809579e-16       2.365271189858e-12       5.393905894664e-13      -3.307491282919e-15 
  161       6.564246850637e-10       1.387158619831e-13      -6.208015754023e-12       9.337664848902e-16       2.321875783115e-12       5.325169504585e-13      -3.260236632888e-15 
