# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  132       5.227917757864e-10       1.452007081902e-13      -5.610882391251e-12       6.067702922235e-16       4.145464367699e-12       8.045847909628e-13      -4.935113981990e-15 
  133       5.275847819516e-10       1.458237293313e-13      -5.668292934246e-12       6.165563607045e-16       4.056441233925e-12       7.918067278796e-13      -4.861035468885e-15 
  134       5.323756086458e-10       1.463860083818e-13      -5.723589987307e-12       6.264423485381e-16       3.969886079451e-12       7.792743746738e-13      -4.785994135757e-15 
  135       5.371632283156e-10       1.468870785978e-13      -5.776710028000e-12       6.364290102773e-16       3.885761186450e-12       7.669937758034e-13      -4.710326888594e-15 
  136       5.419465505610e-10       1.473265364517e-13      -5.827590146213e-12       6.465171075493e-16       3.804016572121e-12       7.549700310766e-13      -4.634387693733e-15 
  137       5.467244205866e-10       1.477040431579e-13      -5.876168078853e-12       6.567074090276e-16       3.724589683206e-12       7.432072672515e-13      -4.558547855476e-15 
  138       5.514956176515e-10       1.480193261993e-13      -5.922382244547e-12       6.670006904034e-16       3.647405090516e-12       7.317086096357e-13      -4.483196293702e-15 
  139       5.562588535199e-10       1.482721808532e-13      -5.966171778339e-12       6.773977343581e-16       3.572374183455e-12       7.204761536867e-13      -4.408739821490e-15 
  140       5.610127709113e-10       1.484624717175e-13      -6.007476566391e-12       6.878993305343e-16       3.499394864538e-12       7.095109366105e-13      -4.335603422729e-15 
  141       5.657559419510e-10       1.485901342366e-13      -6.046237280681e-12       6.985062755084e-16       3.428351243918e-12       6.988129089623e-13      -4.264230529735e-15 
  142       5.704868666206e-10       1.486551762279e-13      -6.082395413701e-12       7.092193727621e-16       3.359113333906e-12       6.883809062459e-13      -4.195083300869e-15 
  143       5.752039712080e-10       1.486576794075e-13      -6.115893313158e-12       7.200394326542e-16       3.291536743494e-12       6.782126205133e-13      -4.128642898153e-15 
  144       5.799057360668e-10       1.485978186439e-13      -6.146674714956e-12       7.309672315381e-16       3.225492772190e-12       6.683049080208e-13      -4.065299251511e-15 
  145       5.845910963607e-10       1.484759186352e-13      -6.174686328101e-12       7.420033846301e-16       3.160962680169e-12       6.586548063384e-13      -4.005007517010e-15 
  146       5.892590780650e-10       1.482924057460e-13      -6.199876472736e-12       7.531484604959e-16       3.097952174462e-12       6.492585639928e-13      -3.947598120070e-15 
  147       5.939086714064e-10       1.480477923966e-13      -6.222194633117e-12       7.644030205185e-16       3.036461714566e-12       6.401112871807e-13      -3.892883873255e-15 
  148       5.985388300566e-10       1.477426786898e-13      -6.241591495178e-12       7.757676186358e-16       2.976486381680e-12       6.312069132998e-13      -3.840659618755e-15 
  149       6.031484703256e-10       1.473777540396e-13      -6.258018984091e-12       7.872428010777e-16       2.918015747931e-12       6.225381844800e-13      -3.790701870868e-15 
  150       6.077364703555e-10       1.469537987992e-13      -6.271430301829e-12       7.988291061024e-16       2.861033745607e-12       6.140966211142e-13      -3.742768458485e-15 
  151       6.123016693136e-10       1.464716858887e-13      -6.281779964732e-12       8.105270637343e-16       2.805518536392e-12       6.058724953896e-13      -3.696598167564e-15 
  152       6.168428665865e-10       1.459323824232e-13      -6.289023841065e-12       8.223371955006e-16       2.751442380591e-12       5.978548048189e-13      -3.651910383620e-15 
  153       6.213588209731e-10       1.453369513408e-13      -6.293119188587e-12       8.342600141685e-16       2.698771506365e-12       5.900312457710e-13      -3.608404734201e-15 
  154       6.258482498785e-10       1.446865530307e-13      -6.294024692105e-12       8.462960234820e-16       2.647465978962e-12       5.823881870024e-13      -3.565760731370e-15 
  155       6.303098285073e-10       1.439824469611e-13      -6.291700501047e-12       8.584457178994e-16       2.597479569949e-12       5.749106431883e-13      -3.523637414192e-15 
  156       6.347421890572e-10       1.432259933071e-13      -6.286108267015e-12       8.707095823300e-16       2.548759626440e-12       5.675822484533e-13      -3.481672991207e-15 
  157       6.391439199128e-10       1.424186545789e-13      -6.277211181357e-12       8.830880918711e-16       2.501246940333e-12       5.603852299032e-13      -3.439484482919e-15 
  158       6.435135648385e-10       1.415619972496e-13      -6.264974012721e-12       8.955817115453e-16       2.454875617536e-12       5.533003811551e-13      -3.396667364276e-15 
  159       6.478496221727e-10       1.406576933834e-13      -6.249363144623e-12       9.081908960375e-16       2.409572947199e-12       5.463070358695e-13      -3.352795207146e-15 
  160       6.521505440208e-10       1.397075222633e-13      -6.230346613011e-12       9.209160894318e-16       2.365259270949e-12       5.393830412807e-13      -3.307419322808e-15 
  161       6.564148424298e-10       1.387133381276e-13      -6.207894097688e-12       9.337576892032e-16       2.321864210854e-12       5.325095415675e-13      -3.260166258165e-15 
