# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  129       5.162655504143e-10       1.452689975519e-13      -5.538143609642e-12       0.000000000000e+00       4.463011620535e-12       8.558267832691e-13      -5.254196489566e-15 
  130       5.211108194908e-10       1.460651933228e-13      -5.602649180205e-12       0.000000000000e+00       4.365370047444e-12       8.421351572424e-13      -5.182971038021e-15 
  131       5.259564670602e-10       1.468009375629e-13      -5.665197979779e-12       0.000000000000e+00       4.270274594651e-12       8.286699741648e-13      -5.109849531947e-15 
  132       5.308016373933e-10       1.474755688327e-13      -5.725723909941e-12       0.000000000000e+00       4.177722279423e-12       8.154400600960e-13      -5.035125020269e-15 
  133       5.356454153933e-10       1.480884853469e-13      -5.784161403066e-12       0.000000000000e+00       4.087698620850e-12       8.024533657219e-13      -4.959107043871e-15 
  134       5.404868250093e-10       1.486391465255e-13      -5.840445457871e-12       0.000000000000e+00       4.000177330482e-12       7.897169374572e-13      -4.882121917209e-15 
  135       5.453248276514e-10       1.491270745452e-13      -5.894511674966e-12       0.000000000000e+00       3.915120002968e-12       7.772368885476e-13      -4.804513009943e-15 
  136       5.501583206048e-10       1.495518558908e-13      -5.946296292393e-12       0.000000000000e+00       3.832475806692e-12       7.650183701722e-13      -4.726641028552e-15 
  137       5.549861354443e-10       1.499131429072e-13      -5.995736221178e-12       0.000000000000e+00       3.752181174408e-12       7.530655425452e-13      -4.648884297963e-15 
  138       5.598070364485e-10       1.502106553500e-13      -6.042769080873e-12       0.000000000000e+00       3.674159493883e-12       7.413815460187e-13      -4.571639043173e-15 
  139       5.646197190147e-10       1.504441819377e-13      -6.087333235104e-12       0.000000000000e+00       3.598320798526e-12       7.299684721849e-13      -4.495319670868e-15 
  140       5.694228080728e-10       1.506135819029e-13      -6.129367827115e-12       0.000000000000e+00       3.524561458032e-12       7.188273349780e-13      -4.420359051050e-15 
  141       5.742148565000e-10       1.507187865435e-13      -6.168812815315e-12       0.000000000000e+00       3.452763869015e-12       7.079580417768e-13      -4.347208798658e-15 
  142       5.789943435351e-10       1.507598007745e-13      -6.205609008827e-12       0.000000000000e+00       3.382796145647e-12       6.973593645067e-13      -4.276339555192e-15 
  143       5.837596731930e-10       1.507367046794e-13      -6.239698103026e-12       0.000000000000e+00       3.314511810296e-12       6.870289107422e-13      -4.208241270336e-15 
  144       5.885093046600e-10       1.506496730146e-13      -6.271023189149e-12       0.000000000000e+00       3.247780295108e-12       6.769634439952e-13      -4.143310967775e-15 
  145       5.932421613162e-10       1.504990326156e-13      -6.299530264676e-12       0.000000000000e+00       3.182582488941e-12       6.671599411747e-13      -4.081502977650e-15 
  146       5.979572592107e-10       1.502852136260e-13      -6.325166940117e-12       0.000000000000e+00       3.118924065846e-12       6.576145849305e-13      -4.022644596532e-15 
  147       6.026535778820e-10       1.500087336924e-13      -6.347882016251e-12       0.000000000000e+00       3.056805388841e-12       6.483223971755e-13      -3.966545145100e-15 
  148       6.073300595308e-10       1.496701996193e-13      -6.367625522404e-12       0.000000000000e+00       2.996221377617e-12       6.392772121945e-13      -3.912995603120e-15 
  149       6.119856081929e-10       1.492703090235e-13      -6.384348754715e-12       0.000000000000e+00       2.937161376251e-12       6.304716497533e-13      -3.861768244428e-15 
  150       6.166190889124e-10       1.488098519887e-13      -6.398004314406e-12       0.000000000000e+00       2.879609020922e-12       6.218970882079e-13      -3.812616271907e-15 
  151       6.212293269140e-10       1.482897127205e-13      -6.408546146055e-12       0.000000000000e+00       2.823542107615e-12       6.135436376136e-13      -3.765273452469e-15 
  152       6.258151067765e-10       1.477108712005e-13      -6.415929575866e-12       0.000000000000e+00       2.768932459837e-12       6.054001128339e-13      -3.719453752037e-15 
  153       6.303751716057e-10       1.470744048415e-13      -6.420111349934e-12       0.000000000000e+00       2.715745796330e-12       5.974540066496e-13      -3.674850970521e-15 
  154       6.349082222069e-10       1.463814901418e-13      -6.421049672526e-12       0.000000000000e+00       2.663941598779e-12       5.896914628679e-13      -3.631138376805e-15 
  155       6.394129162582e-10       1.456334043396e-13      -6.418704244340e-12       0.000000000000e+00       2.613472979523e-12       5.820972494316e-13      -3.587968343720e-15 
  156       6.438878674834e-10       1.448315270683e-13      -6.413036300782e-12       0.000000000000e+00       2.564286549271e-12       5.746547315278e-13      -3.544971983030e-15 
  157       6.483316448245e-10       1.439773420107e-13      -6.404008650235e-12       0.000000000000e+00       2.516322284810e-12       5.673458446975e-13      -3.501758780410e-15 
  158       6.527427716154e-10       1.430724385534e-13      -6.391585712329e-12       0.000000000000e+00       2.469513396716e-12       5.601510679442e-13      -3.457916230427e-15 
  159       6.571197247540e-10       1.421185134422e-13      -6.375733556212e-12       0.000000000000e+00       2.423786197069e-12       5.530493968433e-13      -3.413009471518e-15 
  160       6.614609338757e-10       1.411173724358e-13      -6.356419938819e-12       0.000000000000e+00       2.379059967161e-12       5.460183166506e-13      -3.366580920976e-15 
  161       6.657648900945e-10       1.400708967155e-13      -6.333614269098e-12       0.000000000000e+00       2.335263387504e-12       5.390386632675e-13      -3.318249694163e-15 
  162       6.700304847692e-10       1.389809352992e-13      -6.307287416780e-12       0.000000000000e+00       2.292385738366e-12       5.321097456634e-13      -3.268020508654e-15 
