# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  121       4.701750084069e-10       1.345363048063e-13      -4.858274848419e-12       5.061883245563e-16       5.307690369810e-12       9.621711807587e-13      -5.653612570401e-15 
  122       4.749228564217e-10       1.357762438705e-13      -4.934521046024e-12       5.149367339527e-16       5.186367319296e-12       9.463191794301e-13      -5.593021415854e-15 
  123       4.796805354183e-10       1.369655156736e-13      -5.009407066783e-12       5.237767935247e-16       5.068754500521e-12       9.308597659420e-13      -5.532611005019e-15 
  124       4.844470044850e-10       1.381028958505e-13      -5.082861772346e-12       5.327092543182e-16       4.954716156050e-12       9.157710034396e-13      -5.472044852012e-15 
  125       4.892211267093e-10       1.391871929033e-13      -5.154813989646e-12       5.417348810704e-16       4.844089924260e-12       9.010272824875e-13      -5.410958196278e-15 
  126       4.940016665456e-10       1.402172494357e-13      -5.225192539864e-12       5.508544523178e-16       4.736686152331e-12       8.865992271078e-13      -5.348957366835e-15 
  127       4.987872871830e-10       1.411919433863e-13      -5.293926267408e-12       5.600687605036e-16       4.632287209243e-12       8.724536008189e-13      -5.285619146519e-15 
  128       5.035765479129e-10       1.421101892625e-13      -5.360944068887e-12       5.693786120858e-16       4.530646798766e-12       8.585532126741e-13      -5.220490136221e-15 
  129       5.083680524560e-10       1.429709801018e-13      -5.426175721706e-12       5.787848086279e-16       4.431542565443e-12       8.448659312656e-13      -5.153211014825e-15 
  130       5.131609179322e-10       1.437735159366e-13      -5.489554411099e-12       5.882880874977e-16       4.334941896519e-12       8.313930443294e-13      -5.083906081447e-15 
